;Name;Platform_norm;Year;developer;Global_Sales;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Generation;Console_Type;Company;Name_norm
764;Blacksite: Area 51;Xbox 360;2007;Midway Studios Austin;0.58;0.29;0.23;0.0;0.06;7th Gen;Home Console;Microsoft;blacksite area 51
765;Blackwater;Xbox 360;2011;505 Games;0.12;0.09;0.02;0.0;0.01;7th Gen;Home Console;Microsoft;blackwater
766;Blade II;PlayStation 2;2002;Mucky Foot Productions;0.31;0.15;0.12;0.0;0.04;6th Gen;Home Console;Sony;blade ii
767;Blade II;Xbox;2002;Mucky Foot Productions;0.13;0.1;0.03;0.0;0.0;6th Gen;Home Console;Microsoft;blade ii
768;Blades of Blood: Samurai Shodown III;PlayStation;1996;Ukiyotei;0.09;0.05;0.03;0.0;0.01;5th Gen;Home Console;Sony;blades of blood samurai shodown iii
769;Blades of Time;PlayStation 3;2012;Gaijin Games Inc.;0.09;0.04;0.03;0.01;0.01;7th Gen;Home Console;Sony;blades of time
770;Blades of Time;Xbox 360;2012;Gaijin Games Inc.;0.1;0.07;0.02;0.0;0.01;7th Gen;Home Console;Microsoft;blades of time
771;Bladestorm: Nightmare;PlayStation 4;2015;Omega Force;0.21;0.11;0.04;0.03;0.03;8th Gen;Home Console;Sony;bladestorm nightmare
772;Bladestorm: Nightmare;Xbox One;2015;Omega Force;0.09;0.06;0.02;0.0;0.01;8th Gen;Home Console;Microsoft;bladestorm nightmare
773;Bladestorm: The Hundred Years' War;PlayStation 3;2007;Omega Force;0.29;0.1;0.03;0.14;0.02;7th Gen;Home Console;Sony;bladestorm the hundred years war
774;Bladestorm: The Hundred Years' War;Xbox 360;2007;Omega Force;0.1;0.08;0.01;0.0;0.01;7th Gen;Home Console;Microsoft;bladestorm the hundred years war
775;Blast Chamber;PlayStation;1996;Attention To Detail;0.1;0.05;0.04;0.0;0.01;5th Gen;Home Console;Sony;blast chamber
776;Blast Corps;Nintendo 64;1997;Rare Ltd.;0.71;0.39;0.09;0.17;0.06;5th Gen;Home Console;Nintendo;blast corps
777;Blast Lacrosse;PlayStation;2001;Sandbox;0.05;0.03;0.02;0.0;0.0;5th Gen;Home Console;Sony;blast lacrosse
778;Blast Radius;PlayStation;1999;Pitbull Syndicate;0.07;0.04;0.03;0.0;0.0;5th Gen;Home Console;Sony;blast radius
779;Blaster Master: Blasting Again;PlayStation;2001;SunSoft;0.26;0.14;0.1;0.0;0.02;5th Gen;Home Console;Sony;blaster master blasting again
780;Blasto;PlayStation;1998;Unknown;0.35;0.2;0.13;0.0;0.02;5th Gen;Home Console;Sony;blasto
781;BlazBlue: Calamity Trigger;PlayStation 3;2009;Arc System Works;0.58;0.36;0.1;0.06;0.06;7th Gen;Home Console;Sony;blazblue calamity trigger
782;BlazBlue: Calamity Trigger;Xbox 360;2009;Arc System Works;0.36;0.21;0.08;0.04;0.03;7th Gen;Home Console;Microsoft;blazblue calamity trigger
783;BlazBlue: Calamity Trigger Portable;PlayStation Portable;2010;Arc System Works;0.12;0.07;0.01;0.03;0.01;6th Gen;Handheld;Sony;blazblue calamity trigger portable
784;BlazBlue: Central Fiction;PlayStation 3;2016;Arc System Works;0.11;0.04;0.03;0.03;0.01;7th Gen;Home Console;Sony;blazblue central fiction
785;BlazBlue: Chrono Phantasma Extend;PlayStation 4;2015;Arc System Works;0.16;0.08;0.04;0.02;0.02;8th Gen;Home Console;Sony;blazblue chrono phantasma extend
786;BlazBlue: Chrono Phantasma Extend;PlayStation Vita;2015;Arc System Works;0.03;0.0;0.02;0.0;0.01;8th Gen;Handheld;Sony;blazblue chrono phantasma extend
787;BlazBlue: Chrono Phantasma Extend;Xbox One;2015;Arc System Works;0.08;0.06;0.01;0.0;0.01;8th Gen;Home Console;Microsoft;blazblue chrono phantasma extend
788;BlazBlue: Continuum Shift;PlayStation 3;2010;Arc System Works;0.42;0.21;0.08;0.09;0.04;7th Gen;Home Console;Sony;blazblue continuum shift
789;BlazBlue: Continuum Shift;Xbox 360;2010;Arc System Works;0.31;0.23;0.04;0.02;0.02;7th Gen;Home Console;Microsoft;blazblue continuum shift
790;BlazBlue: Continuum Shift EXTEND;PlayStation Vita;2012;Arc System Works;0.12;0.03;0.05;0.02;0.02;8th Gen;Handheld;Sony;blazblue continuum shift extend
791;BlazBlue: Continuum Shift II;Nintendo 3DS;2011;Arc System Works;0.12;0.05;0.02;0.04;0.01;8th Gen;Handheld;Nintendo;blazblue continuum shift ii
792;BlazBlue: Continuum Shift II;PlayStation Portable;2011;Arc System Works;0.13;0.03;0.02;0.07;0.01;6th Gen;Handheld;Sony;blazblue continuum shift ii
793;BlazBlue: Cross Tag Battle;Switch;2018;Arc System Works;0.07;0.04;0.01;0.01;0.01;8th Gen;Hybrid;Nintendo;blazblue cross tag battle
794;Blazing Angels 2: Secret Missions of WWII;PlayStation 3;2007;Ubisoft Romania;0.15;0.1;0.03;0.0;0.02;7th Gen;Home Console;Sony;blazing angels 2 secret missions of wwii
795;Blazing Angels 2: Secret Missions of WWII;Xbox 360;2007;Ubisoft Romania;0.14;0.11;0.02;0.0;0.01;7th Gen;Home Console;Microsoft;blazing angels 2 secret missions of wwii
796;Blazing Angels: Squadrons of WWII;PlayStation 3;2006;Ubisoft Romania;0.67;0.35;0.22;0.0;0.1;7th Gen;Home Console;Sony;blazing angels squadrons of wwii
797;Blazing Angels: Squadrons of WWII;Wii;2007;Ubisoft Romania;0.84;0.74;0.04;0.0;0.06;7th Gen;Home Console;Nintendo;blazing angels squadrons of wwii
798;Blazing Angels: Squadrons of WWII;Xbox;2006;Ubisoft Romania;0.08;0.06;0.02;0.0;0.0;6th Gen;Home Console;Microsoft;blazing angels squadrons of wwii
799;Blazing Angels: Squadrons of WWII;Xbox 360;2006;Ubisoft Romania;0.41;0.36;0.02;0.0;0.03;7th Gen;Home Console;Microsoft;blazing angels squadrons of wwii
800;Blazing Dragons;PlayStation;1996;Illusions Game Company;0.15;0.08;0.06;0.0;0.01;5th Gen;Home Console;Sony;blazing dragons
801;Bleach: Dark Souls;Nintendo DS;2008;Treasure Co., Ltd.;0.15;0.12;0.02;0.0;0.01;7th Gen;Handheld;Nintendo;bleach dark souls
802;Bleach: Shattered Blade;Wii;2007;Polygon Magic;0.32;0.21;0.01;0.08;0.02;7th Gen;Home Console;Nintendo;bleach shattered blade
803;Bleach: Soul Resurreccion;PlayStation 3;2011;Eighting;0.51;0.27;0.11;0.07;0.06;7th Gen;Home Console;Sony;bleach soul resurreccion
804;Bleach: The 3rd Phantom;Nintendo DS;2009;Sega;0.2;0.1;0.02;0.07;0.01;7th Gen;Handheld;Nintendo;bleach the 3rd phantom
805;Bleach: The Blade of Fate;Nintendo DS;2007;Treasure Co., Ltd.;0.45;0.29;0.01;0.12;0.03;7th Gen;Handheld;Nintendo;bleach the blade of fate
806;Blinx 2: Masters of Time & Space;Xbox;2004;Artoon;0.16;0.12;0.03;0.0;0.01;6th Gen;Home Console;Microsoft;blinx 2 masters of time & space
807;Blinx: The Time Sweeper;Xbox;2002;Artoon;0.56;0.39;0.15;0.0;0.02;6th Gen;Home Console;Microsoft;blinx the time sweeper
808;Blitz: The League;PlayStation 2;2005;Midway Games;0.89;0.74;0.03;0.0;0.12;6th Gen;Home Console;Sony;blitz the league
809;Blitz: The League;Xbox;2005;Midway Games;0.53;0.4;0.11;0.0;0.02;6th Gen;Home Console;Microsoft;blitz the league
810;Blitz: The League II;PlayStation 3;2008;Midway Games;0.16;0.11;0.03;0.0;0.02;7th Gen;Home Console;Sony;blitz the league ii
811;Blitz: The League II;Xbox 360;2008;Midway Games;0.1;0.08;0.01;0.0;0.01;7th Gen;Home Console;Microsoft;blitz the league ii
812;Blood Bowl;PlayStation Portable;2010;Cyanide Studio;0.01;0.0;0.01;0.0;0.0;6th Gen;Handheld;Sony;blood bowl
813;Blood Bowl;Xbox 360;2010;Cyanide Studio;0.16;0.13;0.02;0.0;0.01;7th Gen;Home Console;Microsoft;blood bowl
814;Blood Bowl;Xbox 360;2009;;0.17;0.13;0.03;0.0;0.01;7th Gen;Home Console;Microsoft;blood bowl
815;Blood Drive;Xbox 360;2010;Activision;0.11;0.09;0.01;0.0;0.01;7th Gen;Home Console;Microsoft;blood drive
816;Blood Omen 2;GameCube;2002;Crystal Dynamics;0.05;0.04;0.01;0.0;0.0;6th Gen;Home Console;Nintendo;blood omen 2
817;Blood Omen 2;PlayStation 2;2002;Crystal Dynamics;0.39;0.19;0.15;0.0;0.05;6th Gen;Home Console;Sony;blood omen 2
818;Blood Omen 2;Xbox;2002;Crystal Dynamics;0.19;0.14;0.04;0.0;0.01;6th Gen;Home Console;Microsoft;blood omen 2
819;Blood Omen: Legacy of Kain;PlayStation;1996;Silicon Knights;0.45;0.25;0.17;0.0;0.03;5th Gen;Home Console;Sony;blood omen legacy of kain
820;Blood Wake;Xbox;2001;Stormfront Studios;0.57;0.43;0.12;0.0;0.02;6th Gen;Home Console;Microsoft;blood wake
821;Blood Will Tell: Tezuka Osamu's Dororo;PlayStation 2;2004;Wow Entertainment;0.05;0.02;0.02;0.0;0.01;6th Gen;Home Console;Sony;blood will tell tezuka osamus dororo
822;Bloodborne;PlayStation 4;2015;From Software;2.38;1.0;0.76;0.26;0.36;8th Gen;Home Console;Sony;bloodborne
823;BloodRayne;GameCube;2002;Terminal Reality;0.11;0.09;0.02;0.0;0.0;6th Gen;Home Console;Nintendo;bloodrayne
824;BloodRayne;PlayStation 2;2002;Terminal Reality;0.41;0.2;0.16;0.0;0.05;6th Gen;Home Console;Sony;bloodrayne
825;BloodRayne;Xbox;2002;Terminal Reality;0.22;0.16;0.05;0.0;0.01;6th Gen;Home Console;Microsoft;bloodrayne
826;BloodRayne 2;PlayStation 2;2004;Terminal Reality;0.26;0.13;0.1;0.0;0.03;6th Gen;Home Console;Sony;bloodrayne 2
827;BloodRayne 2;Xbox;2004;Terminal Reality;0.15;0.11;0.03;0.0;0.01;6th Gen;Home Console;Microsoft;bloodrayne 2
828;Bloody Roar;PlayStation;1998;Eighting / Raizing;0.4;0.22;0.15;0.0;0.03;5th Gen;Home Console;Sony;bloody roar
829;Bloody Roar 3;PlayStation 2;2001;Eighting / Raizing;0.35;0.15;0.11;0.05;0.04;6th Gen;Home Console;Sony;bloody roar 3
830;Bloody Roar 4;PlayStation 2;2003;Eighting/Raizing;0.1;0.05;0.04;0.0;0.01;6th Gen;Home Console;Sony;bloody roar 4
831;Bloody Roar Extreme;Xbox;2003;Eighting / Raizing;0.04;0.03;0.01;0.0;0.0;6th Gen;Home Console;Microsoft;bloody roar extreme
832;Bloody Roar II;PlayStation;1999;Eighting / Raizing;0.45;0.25;0.17;0.0;0.03;5th Gen;Home Console;Sony;bloody roar ii
833;Bloody Roar: Primal Fury;GameCube;2002;Eighting / Raizing;0.18;0.14;0.04;0.0;0.0;6th Gen;Home Console;Nintendo;bloody roar primal fury
834;BlowOut;PlayStation 2;2003;Terminal Reality;0.23;0.11;0.09;0.0;0.03;6th Gen;Home Console;Sony;blowout
835;BlowOut;Xbox;2003;Terminal Reality;0.05;0.04;0.01;0.0;0.0;6th Gen;Home Console;Microsoft;blowout
836;Blue Dragon;Xbox 360;2007;Mistwalker Corporation / Artoon;0.92;0.3;0.33;0.21;0.08;7th Gen;Home Console;Microsoft;blue dragon
837;Blue Dragon Plus;Nintendo DS;2009;Mistwalker Corporation / Brownie Brown Inc. / Feelplus Inc.;0.21;0.12;0.03;0.05;0.01;7th Gen;Handheld;Nintendo;blue dragon plus
838;Blue Dragon Plus;Nintendo DS;2008;;0.22;0.12;0.04;0.05;0.01;7th Gen;Handheld;Nintendo;blue dragon plus
839;Blues Brothers 2000;Nintendo 64;2000;Player 1;0.05;0.04;0.01;0.0;0.0;5th Gen;Home Console;Nintendo;blues brothers 2000
840;Blue's Clues: Blue's Big Musical;PlayStation;2001;Terryglyph Interactive Studios;0.5;0.28;0.19;0.0;0.03;5th Gen;Home Console;Sony;blues clues blues big musical
841;Blur;PlayStation 3;2010;Bizarre Creations;0.73;0.22;0.37;0.02;0.12;7th Gen;Home Console;Sony;blur
842;Blur;Xbox 360;2010;Bizarre Creations;0.58;0.25;0.27;0.0;0.06;7th Gen;Home Console;Microsoft;blur
843;BMX XXX;GameCube;2002;Z-Axis, Ltd.;0.06;0.05;0.01;0.0;0.0;6th Gen;Home Console;Nintendo;bmx xxx
844;BMX XXX;PlayStation 2;2002;Z-Axis, Ltd.;0.15;0.07;0.06;0.0;0.02;6th Gen;Home Console;Sony;bmx xxx
845;BMX XXX;Xbox;2002;Z-Axis, Ltd.;0.1;0.08;0.02;0.0;0.0;6th Gen;Home Console;Microsoft;bmx xxx
846;Board Game: Top Shop;PlayStation;1999;KID;0.02;0.01;0.01;0.0;0.0;5th Gen;Home Console;Sony;board game top shop
847;Bob the Builder: Can We Fix It?;PlayStation;2001;Steel Monkeys;0.56;0.31;0.21;0.0;0.04;5th Gen;Home Console;Sony;bob the builder can we fix it?
848;Bob the Builder: Festival of Fun;Nintendo DS;2008;Blast! Entertainment Ltd;0.01;0.0;0.01;0.0;0.0;7th Gen;Handheld;Nintendo;bob the builder festival of fun
849;Bob the Builder: Festival of Fun;Wii;2009;Blast! Entertainment Ltd;0.01;0.0;0.01;0.0;0.0;7th Gen;Home Console;Nintendo;bob the builder festival of fun
850;Bode Miller Alpine Skiing;PlayStation 2;2006;49Games;0.02;0.01;0.01;0.0;0.0;6th Gen;Home Console;Sony;bode miller alpine skiing
851;Body and Brain Connection;Xbox 360;2011;Namco Bandai Games;0.2;0.1;0.08;0.0;0.02;7th Gen;Home Console;Microsoft;body and brain connection
852;Body Harvest;Nintendo 64;1998;DMA Design;0.2;0.16;0.04;0.0;0.0;5th Gen;Home Console;Nintendo;body harvest
853;Bodycount;PlayStation 3;2011;Guildford Studio;0.12;0.05;0.05;0.0;0.02;7th Gen;Home Console;Sony;bodycount
854;Bodycount;Xbox 360;2011;Guildford Studio;0.11;0.07;0.03;0.0;0.01;7th Gen;Home Console;Microsoft;bodycount
855;Bogey: Dead 6;PlayStation;1996;Pegasus Japan;0.1;0.05;0.04;0.0;0.01;5th Gen;Home Console;Sony;bogey dead 6
856;Bolt;Nintendo DS;2008;Avalanche Software;0.62;0.35;0.21;0.0;0.06;7th Gen;Handheld;Nintendo;bolt
857;Bolt;PlayStation 2;2008;Avalanche Software;0.27;0.09;0.02;0.0;0.16;6th Gen;Home Console;Sony;bolt
858;Bolt;PlayStation 3;2008;Avalanche Software;0.19;0.12;0.05;0.0;0.02;7th Gen;Home Console;Sony;bolt
859;Bolt;Wii;2008;Avalanche Software;0.56;0.19;0.31;0.0;0.06;7th Gen;Home Console;Nintendo;bolt
860;Bolt;Xbox 360;2008;Avalanche Software;0.25;0.18;0.05;0.0;0.02;7th Gen;Home Console;Microsoft;bolt
861;Bombastic;PlayStation 2;2003;Shift;0.06;0.03;0.02;0.0;0.01;6th Gen;Home Console;Sony;bombastic
862;Bomberman;Nintendo DS;2005;Hudson Soft;0.15;0.1;0.01;0.03;0.01;7th Gen;Handheld;Nintendo;bomberman
863;Bomberman 2;Nintendo DS;2009;Hudson Soft;0.01;0.0;0.01;0.0;0.0;7th Gen;Handheld;Nintendo;bomberman 2
864;Bomberman 64;Nintendo 64;1997;Hudson Soft;1.04;0.5;0.2;0.31;0.03;5th Gen;Home Console;Nintendo;bomberman 64
865;Bomberman 64: The Second Attack!;Nintendo 64;2000;Hudson Soft;0.17;0.05;0.01;0.11;0.0;5th Gen;Home Console;Nintendo;bomberman 64 the second attack!
866;Bomberman Fantasy Race;PlayStation;1999;Graphic Research;0.02;0.01;0.01;0.0;0.0;5th Gen;Home Console;Sony;bomberman fantasy race
867;Bomberman Generation;GameCube;2002;Game Arts;0.26;0.15;0.04;0.06;0.01;6th Gen;Home Console;Nintendo;bomberman generation
868;Bomberman Hero;Nintendo 64;1998;AI;0.46;0.27;0.06;0.08;0.05;5th Gen;Home Console;Nintendo;bomberman hero
869;Bomberman Jetters;GameCube;2004;Hudson Soft;0.08;0.06;0.02;0.0;0.0;6th Gen;Home Console;Nintendo;bomberman jetters
870;Bomberman Land;Wii;2008;Hudson Soft;0.17;0.11;0.02;0.03;0.01;7th Gen;Home Console;Nintendo;bomberman land
871;Bomberman Party Edition;PlayStation;2000;Metro;0.13;0.07;0.05;0.0;0.01;5th Gen;Home Console;Sony;bomberman party edition
872;Bomberman World;PlayStation;1998;Hudson Soft;0.34;0.06;0.04;0.22;0.02;5th Gen;Home Console;Sony;bomberman world
873;Boogie;PlayStation 2;2007;Pipeworks Software, Inc.;0.18;0.09;0.07;0.0;0.02;6th Gen;Home Console;Sony;boogie
874;Boogie;Wii;2007;EA Montreal;0.5;0.43;0.03;0.0;0.04;7th Gen;Home Console;Nintendo;boogie
875;Boogie SuperStar;Wii;2008;EA Montreal;0.24;0.2;0.02;0.0;0.02;7th Gen;Home Console;Nintendo;boogie superstar
876;Book of Spells;PlayStation 3;2012;SCEE London Studio;0.67;0.16;0.4;0.0;0.11;7th Gen;Home Console;Sony;book of spells
877;BookWorm;Nintendo DS;2009;PopCap Games;0.33;0.3;0.01;0.0;0.02;7th Gen;Handheld;Nintendo;bookworm
878;Boom Blox;Wii;2008;EA Los Angeles;1.22;0.72;0.38;0.0;0.12;7th Gen;Home Console;Nintendo;boom blox
879;Boom Blox Bash Party;Wii;2009;EA Los Angeles;0.46;0.33;0.09;0.0;0.04;7th Gen;Home Console;Nintendo;boom blox bash party
880;BoomBots;PlayStation;1999;The Neverhood;0.11;0.06;0.04;0.0;0.01;5th Gen;Home Console;Sony;boombots
881;Borderlands;PlayStation 3;2009;Gearbox Software;2.12;1.22;0.61;0.0;0.29;7th Gen;Home Console;Sony;borderlands
882;Borderlands;Xbox 360;2009;Gearbox Software;3.48;2.43;0.72;0.03;0.3;7th Gen;Home Console;Microsoft;borderlands
883;Borderlands 2;PlayStation 3;2012;Gearbox Software;2.27;1.06;0.75;0.1;0.36;7th Gen;Home Console;Sony;borderlands 2
884;Borderlands 2;PlayStation Vita;2014;Gearbox Software;0.68;0.33;0.18;0.01;0.16;8th Gen;Handheld;Sony;borderlands 2
885;Borderlands 2;Xbox 360;2013;Gearbox Software;3.07;1.89;0.88;0.04;0.26;7th Gen;Home Console;Microsoft;borderlands 2
886;Borderlands 2;Xbox 360;2012;;3.08;1.89;0.91;0.04;0.24;7th Gen;Home Console;Microsoft;borderlands 2
887;Borderlands: Double Game Add-On Pack;Xbox 360;2010;Gearbox Software;0.13;0.1;0.02;0.0;0.01;7th Gen;Home Console;Microsoft;borderlands double game add on pack
888;Borderlands: Game of the Year Edition;PlayStation 3;2010;Gearbox Software;0.01;0.0;0.01;0.0;0.0;7th Gen;Home Console;Sony;borderlands game of the year edition
889;Borderlands: Game of the Year Edition;Xbox 360;2010;Gearbox Software;0.01;0.0;0.01;0.0;0.0;7th Gen;Home Console;Microsoft;borderlands game of the year edition
890;Borderlands: The Handsome Collection;PlayStation 4;2015;Gearbox Software;1.28;0.69;0.34;0.03;0.22;8th Gen;Home Console;Sony;borderlands the handsome collection
891;Borderlands: The Handsome Collection;Xbox One;2015;Gearbox Software;0.69;0.49;0.13;0.0;0.07;8th Gen;Home Console;Microsoft;borderlands the handsome collection
892;Borderlands: The Pre-Sequel;PlayStation 3;2014;Unknown;0.65;0.28;0.22;0.05;0.1;7th Gen;Home Console;Sony;borderlands the pre sequel
893;Borderlands: The Pre-Sequel;Xbox 360;2014;Unknown;0.75;0.48;0.19;0.01;0.07;7th Gen;Home Console;Microsoft;borderlands the pre sequel
894;Bottom of the 9th;PlayStation;1996;Konami;0.14;0.08;0.05;0.0;0.01;5th Gen;Home Console;Sony;bottom of the 9th
895;Bottom of the 9th '97;PlayStation;1997;Konami;0.02;0.01;0.01;0.0;0.0;5th Gen;Home Console;Sony;bottom of the 9th 97
896;Bottom of the 9th '99;PlayStation;1998;Konami;0.05;0.03;0.02;0.0;0.0;5th Gen;Home Console;Sony;bottom of the 9th 99
897;Boulder Dash: Rocks!;Nintendo DS;2007;10tacle Studios AG;0.03;0.0;0.03;0.0;0.0;7th Gen;Handheld;Nintendo;boulder dash rocks!
898;Bound By Flame;PlayStation 3;2014;Spiders;0.01;0.0;0.01;0.0;0.0;7th Gen;Home Console;Sony;bound by flame
899;Bound By Flame;PlayStation 4;2014;Spiders;0.21;0.08;0.09;0.0;0.04;8th Gen;Home Console;Sony;bound by flame
900;Bound By Flame;Xbox 360;2014;Spiders;0.01;0.0;0.01;0.0;0.0;7th Gen;Home Console;Microsoft;bound by flame
901;Boxing;PlayStation;2001;A1 Games;0.07;0.04;0.03;0.0;0.0;5th Gen;Home Console;Sony;boxing
902;BRAHMA Force: The Assault on Beltlogger 9;PlayStation;1997;Genki;0.03;0.02;0.01;0.0;0.0;5th Gen;Home Console;Sony;brahma force the assault on beltlogger 9
903;Brain Age 2: More Training in Minutes a Day;Nintendo DS;2005;;15.3;3.44;5.36;5.32;1.18;7th Gen;Handheld;Nintendo;brain age 2 more training in minutes a day
904;Brain Age: Train Your Brain in Minutes a Day;Nintendo DS;2005;;20.22;4.75;9.26;4.16;2.05;7th Gen;Handheld;Nintendo;brain age train your brain in minutes a day
905;Brain Challenge;Nintendo DS;2008;Gameloft;0.45;0.41;0.01;0.0;0.03;7th Gen;Handheld;Nintendo;brain challenge
906;Brain Dead 13;PlayStation;1996;ReadySoft;0.02;0.01;0.01;0.0;0.0;5th Gen;Home Console;Sony;brain dead 13
907;Brain Voyage;Nintendo DS;2008;Razorback Developments;0.09;0.06;0.02;0.0;0.01;7th Gen;Handheld;Nintendo;brain voyage
908;Bratz 4 Real;Nintendo DS;2007;THQ;0.57;0.29;0.22;0.0;0.06;7th Gen;Handheld;Nintendo;bratz 4 real
909;Bratz: Forever Diamondz;GameCube;2006;Blitz Games;0.22;0.17;0.04;0.0;0.01;6th Gen;Home Console;Nintendo;bratz forever diamondz
910;Bratz: Forever Diamondz;Nintendo DS;2006;Barking Lizards;1.49;0.43;0.88;0.0;0.18;7th Gen;Handheld;Nintendo;bratz forever diamondz
911;Bratz: Forever Diamondz;PlayStation 2;2006;Blitz Games;0.02;0.01;0.01;0.0;0.0;6th Gen;Home Console;Sony;bratz forever diamondz
912;Bratz: Girlz Really Rock;Nintendo DS;2008;Barking Lizards Technologies LLC;0.32;0.18;0.11;0.0;0.03;7th Gen;Handheld;Nintendo;bratz girlz really rock
913;Bratz: Girlz Really Rock;PlayStation 2;2008;Blitz Games;0.23;0.11;0.09;0.0;0.03;6th Gen;Home Console;Sony;bratz girlz really rock
914;Bratz: Rock Angelz;GameCube;2005;Blitz Games;0.21;0.16;0.04;0.0;0.01;6th Gen;Home Console;Nintendo;bratz rock angelz
915;Bratz: Rock Angelz;PlayStation 2;2005;Blitz Games;0.39;0.19;0.15;0.0;0.05;6th Gen;Home Console;Sony;bratz rock angelz
916;Bratz: The Movie;PlayStation 2;2007;Blitz Games;0.48;0.24;0.18;0.0;0.06;6th Gen;Home Console;Sony;bratz the movie
917;Bratz: The Movie;Wii;2007;Blitz Games;0.26;0.23;0.01;0.0;0.02;7th Gen;Home Console;Nintendo;bratz the movie
918;Brave: A Warrior's Tale;Xbox 360;2009;Collision Studios;0.06;0.05;0.01;0.0;0.0;7th Gen;Home Console;Microsoft;brave a warriors tale
919;Brave Fencer Musashi;PlayStation;1998;SquareSoft;1.14;0.25;0.17;0.65;0.07;5th Gen;Home Console;Sony;brave fencer musashi
920;Brave: The Video Game;Nintendo DS;2012;Behaviour Interactive Inc.;0.01;0.0;0.01;0.0;0.0;7th Gen;Handheld;Nintendo;brave the video game
921;Brave: The Video Game;Wii;2012;Behaviour Interactive Inc.;0.01;0.0;0.01;0.0;0.0;7th Gen;Home Console;Nintendo;brave the video game
922;Bravely Default: Flying Fairy;Nintendo 3DS;2012;;1.38;0.5;0.32;0.49;0.07;8th Gen;Handheld;Nintendo;bravely default flying fairy
923;Bravely Second: End Layer;Nintendo 3DS;2015;;0.48;0.16;0.11;0.18;0.03;8th Gen;Handheld;Nintendo;bravely second end layer
924;Bravo Air Race;PlayStation;1997;Xing Entertainment;0.14;0.08;0.05;0.0;0.01;5th Gen;Home Console;Sony;bravo air race
925;Bravo Team;PlayStation 4;2018;Supermassive Games Ltd.;0.27;0.12;0.09;0.02;0.04;8th Gen;Home Console;Sony;bravo team
926;Breakdown;Xbox;2004;Namco;0.12;0.09;0.03;0.0;0.0;6th Gen;Home Console;Microsoft;breakdown
927;Breakout;PlayStation;2000;Supersonic Software;0.11;0.06;0.04;0.0;0.01;5th Gen;Home Console;Sony;breakout
928;Breath of Fire: Dragon Quarter;PlayStation 2;2003;Capcom;0.18;0.09;0.07;0.0;0.02;6th Gen;Home Console;Sony;breath of fire dragon quarter
929;Breath of Fire III;PlayStation;1998;Capcom;1.01;0.29;0.19;0.46;0.07;5th Gen;Home Console;Sony;breath of fire iii
930;Breath of Fire III;PlayStation Portable;2016;Capcom;0.04;0.0;0.03;0.0;0.01;6th Gen;Handheld;Sony;breath of fire iii
931;Breath of Fire IV;PlayStation;2000;Capcom;0.57;0.11;0.08;0.34;0.04;5th Gen;Home Console;Sony;breath of fire iv
932;Brian Lara Cricket;PlayStation;1998;Codemasters;1.26;0.02;1.13;0.01;0.1;5th Gen;Home Console;Sony;brian lara cricket
933;Brian Lara International Cricket 2007;Xbox 360;2007;Codemasters;0.01;0.0;0.01;0.0;0.0;7th Gen;Home Console;Microsoft;brian lara international cricket 2007
934;Brigandine: The Legend of Forsena;PlayStation;1998;Hearty Robin;0.09;0.05;0.03;0.0;0.01;5th Gen;Home Console;Sony;brigandine the legend of forsena
935;Brink;PlayStation 3;2011;Splash Damage;0.74;0.29;0.32;0.01;0.12;7th Gen;Home Console;Sony;brink
936;Brink;Xbox 360;2011;Splash Damage;1.04;0.59;0.35;0.01;0.09;7th Gen;Home Console;Microsoft;brink
