;Name;Platform_norm;Year;developer;Global_Sales;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Generation;Console_Type;Company;Name_norm
8264;Maken Shao: Demon Sword;PlayStation 2;2003;Atlus Co.;0.04;0.0;0.0;0.04;0.0;6th Gen;Home Console;Sony;maken shao demon sword
8265;Making History: The Great War;PlayStation Portable;2010;;0.12;0.0;0.0;0.12;0.0;6th Gen;Handheld;Sony;making history the great war
8266;Making History: The Great War;Wii;2010;;0.15;0.0;0.0;0.15;0.0;7th Gen;Home Console;Nintendo;making history the great war
8267;Malice;PlayStation 2;2004;Argonaut Games;0.02;0.01;0.01;0.0;0.0;6th Gen;Home Console;Sony;malice
8268;Malice;Xbox;2004;Argonaut Games;0.01;0.01;0.0;0.0;0.0;6th Gen;Home Console;Microsoft;malice
8269;Mame Goma 2: Uchi no Ko ga Ichiban!;Nintendo DS;2008;Creative Core;0.06;0.0;0.0;0.06;0.0;7th Gen;Handheld;Nintendo;mame goma 2 uchi no ko ga ichiban!
8270;Mame Goma: Honobo no Nikki;Nintendo DS;2007;TDK Core;0.03;0.0;0.0;0.03;0.0;7th Gen;Handheld;Nintendo;mame goma honobo no nikki
8271;Mame Goma: Shiro to Kuro no Meikyuu;Nintendo 3DS;2012;;0.03;0.0;0.0;0.03;0.0;8th Gen;Handheld;Nintendo;mame goma shiro to kuro no meikyuu
8272;Mamoru-kun wa Norowarete Shimatta!;Xbox 360;2009;Gulti;0.01;0.0;0.0;0.01;0.0;7th Gen;Home Console;Microsoft;mamoru kun wa norowarete shimatta!
8273;Man vs. Wild;PlayStation 3;2011;Scientifically Proven;0.08;0.07;0.0;0.0;0.01;7th Gen;Home Console;Sony;man vs. wild
8274;Man vs. Wild;Wii;2011;Scientifically Proven;0.07;0.07;0.0;0.0;0.0;7th Gen;Home Console;Nintendo;man vs. wild
8275;Man vs. Wild;Xbox 360;2011;Scientifically Proven;0.1;0.09;0.0;0.0;0.01;7th Gen;Home Console;Microsoft;man vs. wild
8276;Mana Khemia 2: Fall of Alchemy;PlayStation 2;2009;Gust;0.19;0.07;0.05;0.05;0.02;6th Gen;Home Console;Sony;mana khemia 2 fall of alchemy
8277;Mana Khemia 2: Ochita Gakuen to Renkinjutsushi Tachi Portable+;PlayStation Portable;2009;Gust;0.02;0.0;0.0;0.02;0.0;6th Gen;Handheld;Sony;mana khemia 2 ochita gakuen to renkinjutsushi tachi portable+
8278;Mana Khemia: Alchemists of Al-Revis;PlayStation 2;2008;Gust;0.06;0.03;0.02;0.0;0.01;6th Gen;Home Console;Sony;mana khemia alchemists of al revis
8279;Mana Khemia: Alchemists of Al-Revis (JP sales);PlayStation 2;2008;Gust;0.04;0.0;0.0;0.04;0.0;6th Gen;Home Console;Sony;mana khemia alchemists of al revis (jp sales)
8280;Mana Khemia: Student Alliance;PlayStation Portable;2009;Gust;0.1;0.06;0.0;0.03;0.01;6th Gen;Handheld;Sony;mana khemia student alliance
8281;Mana Khemia: Student Alliance;PlayStation Portable;2008;;0.09;0.05;0.0;0.03;0.01;6th Gen;Handheld;Sony;mana khemia student alliance
8282;Manepa 1000-Mannin no FX Training;Nintendo DS;2009;Genki;0.0;0.0;0.0;0.0;0.0;7th Gen;Handheld;Nintendo;manepa 1000 mannin no fx training
8283;Manga-ka Debut Monogatari: Suteki na Manga o Egakou;Nintendo 3DS;2017;Nippon Columbia;0.02;0.0;0.0;0.02;0.0;8th Gen;Handheld;Nintendo;manga ka debut monogatari suteki na manga o egakou
8284;Manhunt;PlayStation 2;2003;Rockstar North;1.28;0.63;0.49;0.0;0.16;6th Gen;Home Console;Sony;manhunt
8285;Manhunt;Xbox;2004;Rockstar North;0.19;0.14;0.04;0.0;0.01;6th Gen;Home Console;Microsoft;manhunt
8286;Manhunt 2;PlayStation 2;2007;Rockstar London;0.55;0.27;0.21;0.0;0.07;6th Gen;Home Console;Sony;manhunt 2
8287;Manhunt 2;PlayStation Portable;2007;Rockstar London;0.32;0.04;0.18;0.0;0.1;6th Gen;Handheld;Sony;manhunt 2
8288;Manhunt 2;Wii;2007;Rockstar Toronto;0.54;0.25;0.23;0.0;0.06;7th Gen;Home Console;Nintendo;manhunt 2
8289;Maple Story: Unmei no Shoujo;Nintendo 3DS;2014;Nexon;0.01;0.0;0.0;0.01;0.0;8th Gen;Handheld;Nintendo;maple story unmei no shoujo
8290;MapleStory DS;Nintendo DS;2010;Nexon;0.03;0.0;0.0;0.03;0.0;7th Gen;Handheld;Nintendo;maplestory ds
8291;Mar Heaven: Karudea no Akuma;Nintendo DS;2006;Alpha Unit;0.02;0.0;0.0;0.02;0.0;7th Gen;Handheld;Nintendo;mar heaven karudea no akuma
8292;Marble Saga: Kororinpa;Wii;2009;Hudson Soft;0.15;0.09;0.05;0.0;0.01;7th Gen;Home Console;Nintendo;marble saga kororinpa
8293;Marc Ecko's Getting Up: Contents Under Pressure;PlayStation 2;2006;The Collective, Inc.;0.06;0.03;0.02;0.0;0.01;6th Gen;Home Console;Sony;marc eckos getting up contents under pressure
8294;March of the Penguins;Nintendo DS;2006;DSI Games;0.04;0.04;0.0;0.0;0.0;7th Gen;Handheld;Nintendo;march of the penguins
8295;Marginal #4: Idol of Supernova;PlayStation Vita;2014;Idea Factory;0.02;0.0;0.0;0.02;0.0;8th Gen;Handheld;Sony;marginal #4 idol of supernova
8296;Marginal 4: Road to Galaxy;PlayStation Vita;2017;Idea Factory;0.01;0.0;0.0;0.01;0.0;8th Gen;Handheld;Sony;marginal 4 road to galaxy
8297;Margot's Bepuzzled!;Nintendo DS;2009;puzzle.tv;0.0;0.0;0.0;0.0;0.0;7th Gen;Handheld;Nintendo;margots bepuzzled!
8298;Margot's Bepuzzled!;Wii;2009;puzzle.tv;0.0;0.0;0.0;0.0;0.0;7th Gen;Home Console;Nintendo;margots bepuzzled!
8299;Margot's Word Brain;Nintendo DS;2008;Slam Games;0.08;0.07;0.0;0.0;0.01;7th Gen;Handheld;Nintendo;margots word brain
8300;Margot's Word Brain;Wii;2008;Slam Games;0.13;0.12;0.0;0.0;0.01;7th Gen;Home Console;Nintendo;margots word brain
8301;Marie no Atelier: Salburg no Renkinjutsushi;PlayStation;1997;Gust;0.25;0.0;0.0;0.23;0.02;5th Gen;Home Console;Sony;marie no atelier salburg no renkinjutsushi
8302;Marine Life Rescue;Wii;2011;Conspiracy Entertainment;0.0;0.0;0.0;0.0;0.0;7th Gen;Home Console;Nintendo;marine life rescue
8303;Marines: Modern Urban Combat;Wii;2010;Destineer;0.03;0.03;0.0;0.0;0.0;7th Gen;Home Console;Nintendo;marines modern urban combat
8304;Mario & Luigi Superstar Saga + Bowser's Minions;Nintendo 3DS;2017;AlphaDream Corporation;0.52;0.2;0.2;0.08;0.04;8th Gen;Handheld;Nintendo;mario & luigi superstar saga + bowsers minions
8305;Mario & Luigi: Bowser's Inside Story;Nintendo DS;2009;AlphaDream Corporation;3.82;2.26;0.48;0.81;0.27;7th Gen;Handheld;Nintendo;mario & luigi bowsers inside story
8306;Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey;Nintendo 3DS;2019;AlphaDream Corporation;0.01;0.0;0.0;0.01;0.0;8th Gen;Handheld;Nintendo;mario & luigi bowsers inside story + bowser jr.s journey
8307;Mario & Luigi: Dream Team;Nintendo 3DS;2013;AlphaDream Corporation;2.05;0.89;0.57;0.46;0.13;8th Gen;Handheld;Nintendo;mario & luigi dream team
8308;Mario & Luigi: Paper Jam;Nintendo 3DS;2015;;0.75;0.16;0.3;0.25;0.04;8th Gen;Handheld;Nintendo;mario & luigi paper jam
8309;Mario & Luigi: Paper Jam & Mario Kart 7 Double Pack;Nintendo 3DS;2015;Nintendo;0.02;0.0;0.0;0.02;0.0;8th Gen;Handheld;Nintendo;mario & luigi paper jam & mario kart 7 double pack
8310;Mario & Luigi: Partners in Time;Nintendo DS;2005;AlphaDream Corporation;1.35;0.77;0.07;0.43;0.08;7th Gen;Handheld;Nintendo;mario & luigi partners in time
8311;Mario & Sonic at the London 2012 Olympic Games;Nintendo 3DS;2012;Sega;1.19;0.18;0.66;0.27;0.08;8th Gen;Handheld;Nintendo;mario & sonic at the london 2012 olympic games
8312;Mario & Sonic at the London 2012 Olympic Games;Wii;2011;Sega;3.78;1.14;1.91;0.27;0.46;7th Gen;Home Console;Nintendo;mario & sonic at the london 2012 olympic games
8313;Mario & Sonic at the Olympic Games;Nintendo DS;2008;Sega;5.1;1.63;2.46;0.44;0.57;7th Gen;Handheld;Nintendo;mario & sonic at the olympic games
8314;Mario & Sonic at the Olympic Games;Wii;2007;Sega;8.05;2.58;3.9;0.66;0.91;7th Gen;Home Console;Nintendo;mario & sonic at the olympic games
8315;Mario & Sonic at the Olympic Winter Games;Nintendo DS;2009;Sega;3.48;1.21;1.63;0.27;0.37;7th Gen;Handheld;Nintendo;mario & sonic at the olympic winter games
8316;Mario & Sonic at the Olympic Winter Games;Wii;2009;Sega;4.54;1.87;1.97;0.22;0.48;7th Gen;Home Console;Nintendo;mario & sonic at the olympic winter games
8317;Mario & Sonic at the Rio 2016 Olympic Games;Nintendo 3DS;2016;Arzest;0.7;0.1;0.29;0.28;0.03;8th Gen;Handheld;Nintendo;mario & sonic at the rio 2016 olympic games
8318;Mario & Sonic at the Rio 2016 Olympic Games;Wii U;2016;Sega Sports R&D;0.49;0.1;0.23;0.13;0.03;8th Gen;Home Console;Nintendo;mario & sonic at the rio 2016 olympic games
8319;Mario & Sonic at the Sochi 2014 Olympic Winter Games;Wii U;2013;Sega Sports R&D;0.8;0.37;0.23;0.14;0.06;8th Gen;Home Console;Nintendo;mario & sonic at the sochi 2014 olympic winter games
8320;Mario Golf;Nintendo 64;1999;Camelot Software Planning;1.47;0.62;0.18;0.65;0.02;5th Gen;Home Console;Nintendo;mario golf
8321;Mario Golf: Toadstool Tour;GameCube;2003;Camelot Software Planning;1.53;1.09;0.15;0.25;0.04;6th Gen;Home Console;Nintendo;mario golf toadstool tour
8322;Mario Golf: World Tour;Nintendo 3DS;2014;Camelot Software Planning;0.5;0.14;0.15;0.18;0.03;8th Gen;Handheld;Nintendo;mario golf world tour
8323;Mario Hoops 3 on 3;Nintendo DS;2006;Square Enix;1.62;0.99;0.04;0.49;0.1;7th Gen;Handheld;Nintendo;mario hoops 3 on 3
8324;Mario Kart 64;Nintendo 64;1996;;9.87;5.55;1.94;2.23;0.15;5th Gen;Home Console;Nintendo;mario kart 64
8325;Mario Kart 7;Nintendo 3DS;2011;Nintendo EAD / Retro Studios;12.21;4.74;3.91;2.67;0.89;8th Gen;Handheld;Nintendo;mario kart 7
8326;Mario Kart 8;Wii U;2014;Nintendo;6.96;3.13;2.07;1.27;0.49;8th Gen;Home Console;Nintendo;mario kart 8
8327;Mario Kart DS;Nintendo DS;2005;Nintendo EAD;23.43;9.81;7.57;4.13;1.92;7th Gen;Handheld;Nintendo;mario kart ds
8328;Mario Kart Wii;Wii;2008;Nintendo EAD;35.83;15.85;12.88;3.79;3.31;7th Gen;Home Console;Nintendo;mario kart wii
8329;Mario Kart: Double Dash!!;GameCube;2003;Nintendo EAD;6.95;4.12;1.77;0.87;0.19;6th Gen;Home Console;Nintendo;mario kart double dash!!
8330;Mario Party;Nintendo 64;1998;;2.7;1.25;0.53;0.87;0.05;5th Gen;Home Console;Nintendo;mario party
8331;Mario Party 10;Wii U;2015;Nd Cube Co., Ltd.;1.54;0.69;0.5;0.24;0.11;8th Gen;Home Console;Nintendo;mario party 10
8332;Mario Party 2;Nintendo 64;1999;;2.51;1.28;0.14;1.08;0.01;5th Gen;Home Console;Nintendo;mario party 2
8333;Mario Party 3;Nintendo 64;2000;;1.91;0.72;0.16;1.01;0.02;5th Gen;Home Console;Nintendo;mario party 3
8334;Mario Party 4;GameCube;2002;Hudson Soft;2.48;1.13;0.36;0.92;0.07;6th Gen;Home Console;Nintendo;mario party 4
8335;Mario Party 5;GameCube;2003;Hudson Soft;2.09;0.97;0.33;0.73;0.06;6th Gen;Home Console;Nintendo;mario party 5
8336;Mario Party 6;GameCube;2004;Hudson Soft;1.66;0.9;0.11;0.6;0.05;6th Gen;Home Console;Nintendo;mario party 6
8337;Mario Party 7;GameCube;2005;Hudson Soft;1.56;0.95;0.11;0.46;0.04;6th Gen;Home Console;Nintendo;mario party 7
8338;Mario Party 8;Wii;2007;Hudson Soft;8.42;3.81;2.3;1.58;0.73;7th Gen;Home Console;Nintendo;mario party 8
8339;Mario Party 9;Wii;2012;Nd Cube Co., Ltd.;3.32;1.15;1.17;0.76;0.24;7th Gen;Home Console;Nintendo;mario party 9
8340;Mario Party DS;Nintendo DS;2007;Hudson Soft;9.02;4.46;1.88;1.98;0.7;7th Gen;Handheld;Nintendo;mario party ds
8341;Mario Party: Island Tour;Nintendo 3DS;2013;Nd Cube Co., Ltd.;1.86;0.61;0.59;0.55;0.11;8th Gen;Handheld;Nintendo;mario party island tour
8342;Mario Party: Star Rush;Nintendo 3DS;2016;Nd Cube Co., Ltd.;0.87;0.25;0.37;0.2;0.05;8th Gen;Handheld;Nintendo;mario party star rush
8343;Mario Party: The Top 100;Nintendo 3DS;2017;Nd Cube Co., Ltd.;0.68;0.23;0.17;0.24;0.04;8th Gen;Handheld;Nintendo;mario party the top 100
8344;Mario Power Tennis;GameCube;2004;Camelot Software Planning;1.23;0.58;0.16;0.46;0.03;6th Gen;Home Console;Nintendo;mario power tennis
8345;Mario Sports Mix;Wii;2010;;2.11;0.9;0.45;0.63;0.13;7th Gen;Home Console;Nintendo;mario sports mix
8346;Mario Sports Superstars;Nintendo 3DS;2017;Namco Bandai Games;0.46;0.18;0.12;0.13;0.03;8th Gen;Handheld;Nintendo;mario sports superstars
8347;Mario Strikers Charged;Wii;2007;Next Level Games;2.62;1.07;1.06;0.24;0.25;7th Gen;Home Console;Nintendo;mario strikers charged
8348;Mario Super Sluggers;Wii;2008;Bandai Namco Games / NOW Production;1.92;1.51;0.0;0.29;0.12;7th Gen;Home Console;Nintendo;mario super sluggers
8349;Mario Superstar Baseball;GameCube;2005;Namco / NOW Production;1.46;0.93;0.24;0.25;0.04;6th Gen;Home Console;Nintendo;mario superstar baseball
8350;Mario Tennis;Nintendo 64;2000;Camelot Software Planning;2.31;0.78;0.4;1.06;0.07;5th Gen;Home Console;Nintendo;mario tennis
8351;Mario Tennis;Wii;2010;;0.07;0.0;0.06;0.0;0.01;7th Gen;Home Console;Nintendo;mario tennis
8352;Mario Tennis Open;Nintendo 3DS;2012;Camelot Software Planning;0.93;0.26;0.29;0.33;0.05;8th Gen;Handheld;Nintendo;mario tennis open
8353;Mario Tennis Ultra Smash;Wii U;2015;Camelot Software Planning;0.54;0.16;0.2;0.15;0.03;8th Gen;Home Console;Nintendo;mario tennis ultra smash
8354;Mario vs. Donkey Kong 2: March of the Minis;Nintendo DS;2006;Nintendo Software Technology Corporation;1.2;0.74;0.03;0.36;0.07;7th Gen;Handheld;Nintendo;mario vs. donkey kong 2 march of the minis
8355;Mario vs. Donkey Kong: Mini-Land Mayhem!;Nintendo DS;2010;Nintendo Software Technology Corporation;2.68;1.63;0.52;0.35;0.18;7th Gen;Handheld;Nintendo;mario vs. donkey kong mini land mayhem!
8356;Mario vs. Donkey Kong: Tipping Stars;Nintendo 3DS;2015;Nintendo Software Technology Corporation;0.08;0.0;0.0;0.08;0.0;8th Gen;Handheld;Nintendo;mario vs. donkey kong tipping stars
8357;Mario vs. Donkey Kong: Tipping Stars;Wii U;2015;Nintendo Software Technology Corporation;0.02;0.0;0.0;0.02;0.0;8th Gen;Home Console;Nintendo;mario vs. donkey kong tipping stars
8358;Mark Davis Pro Bass Challenge;GameCube;2005;SIMS;0.01;0.01;0.0;0.0;0.0;6th Gen;Home Console;Nintendo;mark davis pro bass challenge
8359;Mark Davis Pro Bass Challenge;PlayStation 2;2003;SIMS;0.18;0.09;0.07;0.0;0.02;6th Gen;Home Console;Sony;mark davis pro bass challenge
8360;Mark McMorris Infinite Air;PlayStation 4;2016;HB Studios;0.06;0.05;0.0;0.0;0.01;8th Gen;Home Console;Sony;mark mcmorris infinite air
8361;Mark McMorris Infinite Air;Xbox One;2016;HB Studios;0.06;0.05;0.0;0.0;0.01;8th Gen;Home Console;Microsoft;mark mcmorris infinite air
8362;Marker Man Adventures;Nintendo DS;2009;Glyphic Entertainment;0.02;0.02;0.0;0.0;0.0;7th Gen;Handheld;Nintendo;marker man adventures
8363;Marriage Royale: Prism Story;PlayStation Portable;2010;ASCII Media Works;0.05;0.0;0.0;0.05;0.0;6th Gen;Handheld;Sony;marriage royale prism story
8364;Martian Gothic: Unification;PlayStation;2001;Creative Reality;0.11;0.06;0.04;0.0;0.01;5th Gen;Home Console;Sony;martian gothic unification
8365;Martian Panic;Wii;2010;Norbert Palacz;0.09;0.08;0.0;0.0;0.01;7th Gen;Home Console;Nintendo;martian panic
8366;Maruhan Pachinko & Pachi-Slot Hisshou Guide Kanshuu: The Pachinko Hall;Nintendo DS;2009;Nippon Ichi Software;0.0;0.0;0.0;0.0;0.0;7th Gen;Handheld;Nintendo;maruhan pachinko & pachi slot hisshou guide kanshuu the pachinko hall
8367;Marvel Avengers: Battle for Earth;Wii U;2012;Ubisoft Quebec;0.12;0.06;0.05;0.0;0.01;8th Gen;Home Console;Nintendo;marvel avengers battle for earth
8368;Marvel Avengers: Battle for Earth;Xbox 360;2012;Unknown;0.02;0.02;0.0;0.0;0.0;7th Gen;Home Console;Microsoft;marvel avengers battle for earth
8369;Marvel Disk Wars: Avengers - Ultimate Heroes;Nintendo 3DS;2014;Namco Bandai Games;0.01;0.0;0.0;0.01;0.0;8th Gen;Handheld;Nintendo;marvel disk wars avengers ultimate heroes
8370;Marvel Nemesis: Rise of the Imperfects;GameCube;2005;Nihilistic Software;0.39;0.3;0.08;0.0;0.01;6th Gen;Home Console;Nintendo;marvel nemesis rise of the imperfects
8371;Marvel Nemesis: Rise of the Imperfects;Nintendo DS;2005;Sensory Sweep Studios;0.09;0.08;0.0;0.0;0.01;7th Gen;Handheld;Nintendo;marvel nemesis rise of the imperfects
8372;Marvel Nemesis: Rise of the Imperfects;PlayStation 2;2005;Nihilistic Software;0.76;0.64;0.02;0.0;0.1;6th Gen;Home Console;Sony;marvel nemesis rise of the imperfects
8373;Marvel Nemesis: Rise of the Imperfects;PlayStation Portable;2005;Team Fusion;0.31;0.29;0.0;0.0;0.02;6th Gen;Handheld;Sony;marvel nemesis rise of the imperfects
8374;Marvel Nemesis: Rise of the Imperfects;Xbox;2005;Nihilistic Software;0.28;0.21;0.06;0.0;0.01;6th Gen;Home Console;Microsoft;marvel nemesis rise of the imperfects
8375;Marvel Pinball: Epic Collection Volume 1;PlayStation 4;2016;Nighthawk Interactive;0.04;0.03;0.0;0.0;0.01;8th Gen;Home Console;Sony;marvel pinball epic collection volume 1
8376;Marvel Pinball: Epic Collection Volume 1;Xbox One;2016;Nighthawk Interactive;0.05;0.04;0.0;0.0;0.01;8th Gen;Home Console;Microsoft;marvel pinball epic collection volume 1
8377;Marvel Super Hero Squad;Nintendo DS;2009;Halfbrick Studios;0.41;0.36;0.02;0.0;0.03;7th Gen;Handheld;Nintendo;marvel super hero squad
8378;Marvel Super Hero Squad;PlayStation 2;2009;Mass Media Inc.;0.29;0.14;0.11;0.0;0.04;6th Gen;Home Console;Sony;marvel super hero squad
8379;Marvel Super Hero Squad;PlayStation Portable;2009;Mass Media Inc.;0.21;0.17;0.02;0.0;0.02;6th Gen;Handheld;Sony;marvel super hero squad
8380;Marvel Super Hero Squad;Wii;2009;Blue Tongue;0.36;0.3;0.03;0.0;0.03;7th Gen;Home Console;Nintendo;marvel super hero squad
8381;Marvel Super Hero Squad: Comic Combat;PlayStation 3;2011;THQ;0.19;0.11;0.05;0.0;0.03;7th Gen;Home Console;Sony;marvel super hero squad comic combat
8382;Marvel Super Hero Squad: Comic Combat;Wii;2011;THQ;0.19;0.14;0.03;0.0;0.02;7th Gen;Home Console;Nintendo;marvel super hero squad comic combat
8383;Marvel Super Hero Squad: Comic Combat;Xbox 360;2011;THQ;0.19;0.13;0.04;0.0;0.02;7th Gen;Home Console;Microsoft;marvel super hero squad comic combat
8384;Marvel Super Hero Squad: The Infinity Gauntlet;Nintendo 3DS;2011;THQ;0.11;0.07;0.03;0.0;0.01;8th Gen;Handheld;Nintendo;marvel super hero squad the infinity gauntlet
8385;Marvel Super Hero Squad: The Infinity Gauntlet;Nintendo DS;2010;Griptonite Games;0.22;0.17;0.03;0.0;0.02;7th Gen;Handheld;Nintendo;marvel super hero squad the infinity gauntlet
8386;Marvel Super Hero Squad: The Infinity Gauntlet;PlayStation 3;2010;THQ;0.17;0.12;0.03;0.0;0.02;7th Gen;Home Console;Sony;marvel super hero squad the infinity gauntlet
8387;Marvel Super Hero Squad: The Infinity Gauntlet;Wii;2010;Griptonite Games;0.27;0.21;0.04;0.0;0.02;7th Gen;Home Console;Nintendo;marvel super hero squad the infinity gauntlet
8388;Marvel Super Hero Squad: The Infinity Gauntlet;Xbox 360;2010;THQ;0.15;0.12;0.02;0.0;0.01;7th Gen;Home Console;Microsoft;marvel super hero squad the infinity gauntlet
8389;Marvel Super Heroes;PlayStation;1997;Capcom;0.34;0.19;0.13;0.0;0.02;5th Gen;Home Console;Sony;marvel super heroes
8390;Marvel Super Heroes vs. Street Fighter;PlayStation;1999;Capcom;0.26;0.14;0.1;0.0;0.02;5th Gen;Home Console;Sony;marvel super heroes vs. street fighter
8391;Marvel Superheroes 3D: Grandmaster's Challenge;Wii;2010;Bigben Interactive;0.01;0.0;0.01;0.0;0.0;7th Gen;Home Console;Nintendo;marvel superheroes 3d grandmasters challenge
8392;Marvel Trading Card Game;Nintendo DS;2007;Vicious Cycle;0.12;0.11;0.0;0.0;0.01;7th Gen;Handheld;Nintendo;marvel trading card game
8393;Marvel Trading Card Game;PlayStation Portable;2007;Vicious Cycle;0.0;0.0;0.0;0.0;0.0;6th Gen;Handheld;Sony;marvel trading card game
8394;Marvel vs. Capcom 2;PlayStation 2;2002;Capcom;0.76;0.31;0.24;0.13;0.08;6th Gen;Home Console;Sony;marvel vs. capcom 2
8395;Marvel vs. Capcom 2;Xbox;2003;Capcom;0.13;0.09;0.03;0.01;0.0;6th Gen;Home Console;Microsoft;marvel vs. capcom 2
8396;Marvel vs. Capcom 2: New Age of Heroes;PlayStation 2;2002;;0.76;0.31;0.24;0.13;0.08;6th Gen;Home Console;Sony;marvel vs. capcom 2 new age of heroes
8397;Marvel vs. Capcom 2: New Age of Heroes;Xbox;2002;;0.13;0.09;0.03;0.01;0.0;6th Gen;Home Console;Microsoft;marvel vs. capcom 2 new age of heroes
8398;Marvel vs. Capcom 3: Fate of Two Worlds;PlayStation 3;2011;Capcom;1.35;0.81;0.28;0.11;0.15;7th Gen;Home Console;Sony;marvel vs. capcom 3 fate of two worlds
8399;Marvel vs. Capcom 3: Fate of Two Worlds;Xbox 360;2011;Capcom;1.08;0.79;0.18;0.03;0.08;7th Gen;Home Console;Microsoft;marvel vs. capcom 3 fate of two worlds
8400;Marvel vs. Capcom Origins;PlayStation 2;2006;;0.24;0.11;0.08;0.02;0.03;6th Gen;Home Console;Sony;marvel vs. capcom origins
8401;Marvel vs. Capcom: Clash of Super Heroes;PlayStation;2000;Capcom;0.78;0.43;0.3;0.0;0.05;5th Gen;Home Console;Sony;marvel vs. capcom clash of super heroes
8402;Marvel vs. Capcom: Infinite;PlayStation 4;2017;Capcom;0.7;0.36;0.19;0.04;0.11;8th Gen;Home Console;Sony;marvel vs. capcom infinite
8403;Marvel vs. Capcom: Infinite;Xbox One;2017;Capcom;0.34;0.26;0.05;0.0;0.03;8th Gen;Home Console;Microsoft;marvel vs. capcom infinite
8404;Marvel's Guardians of the Galaxy: The Telltale Series;PlayStation 4;2017;Telltale Games;0.12;0.06;0.04;0.0;0.02;8th Gen;Home Console;Sony;marvels guardians of the galaxy the telltale series
8405;Marvel's Guardians of the Galaxy: The Telltale Series;Xbox One;2017;Telltale Games;0.06;0.05;0.0;0.0;0.01;8th Gen;Home Console;Microsoft;marvels guardians of the galaxy the telltale series
8406;Marvel: Ultimate Alliance;PlayStation 2;2006;Raven Software;0.83;0.69;0.03;0.0;0.11;6th Gen;Home Console;Sony;marvel ultimate alliance
8407;Marvel: Ultimate Alliance;PlayStation 3;2006;Raven Software;0.38;0.33;0.02;0.0;0.03;7th Gen;Home Console;Sony;marvel ultimate alliance
8408;Marvel: Ultimate Alliance;PlayStation Portable;2006;Vicarious Visions;0.36;0.33;0.0;0.0;0.03;6th Gen;Handheld;Sony;marvel ultimate alliance
8409;Marvel: Ultimate Alliance;Wii;2006;Vicarious Visions;0.4;0.36;0.01;0.0;0.03;7th Gen;Home Console;Nintendo;marvel ultimate alliance
8410;Marvel: Ultimate Alliance;Xbox 360;2006;Raven Software;2.5;2.29;0.02;0.0;0.19;7th Gen;Home Console;Microsoft;marvel ultimate alliance
8411;Marvel: Ultimate Alliance 2;Nintendo DS;2009;n-Space;0.21;0.16;0.03;0.0;0.02;7th Gen;Handheld;Nintendo;marvel ultimate alliance 2
8412;Marvel: Ultimate Alliance 2;PlayStation 2;2009;n-Space;0.41;0.23;0.02;0.0;0.16;6th Gen;Home Console;Sony;marvel ultimate alliance 2
8413;Marvel: Ultimate Alliance 2;PlayStation 3;2009;Vicarious Visions;0.74;0.49;0.16;0.0;0.09;7th Gen;Home Console;Sony;marvel ultimate alliance 2
8414;Marvel: Ultimate Alliance 2;PlayStation Portable;2009;Savage Entertainment;0.25;0.17;0.04;0.0;0.04;6th Gen;Handheld;Sony;marvel ultimate alliance 2
8415;Marvel: Ultimate Alliance 2;Wii;2009;n-Space;0.33;0.25;0.05;0.0;0.03;7th Gen;Home Console;Nintendo;marvel ultimate alliance 2
8416;Marvel: Ultimate Alliance 2;Xbox 360;2009;Vicarious Visions;0.91;0.68;0.15;0.0;0.08;7th Gen;Home Console;Microsoft;marvel ultimate alliance 2
8417;Mary King's Riding School;Nintendo DS;2008;Coyote Console;0.02;0.0;0.02;0.0;0.0;7th Gen;Handheld;Nintendo;mary kings riding school
8418;Mary King's Riding School 2;Wii;2009;Midas Interactive Entertainment;0.02;0.0;0.02;0.0;0.0;7th Gen;Home Console;Nintendo;mary kings riding school 2
